Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,-1.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
21.760000,0.375908,1.371516,1.382975,1.366161,1.396259,1.361609,1.354739,1.380565
21.770000,0.378454,1.368970,1.385521,1.371253,1.393713,1.364154,1.362378,1.383111
21.780000,0.386092,1.366425,1.372792,1.366161,1.403897,1.371791,1.362378,1.378019
21.790000,0.383546,1.368970,1.375338,1.363615,1.388621,1.361609,1.362378,1.383111
21.800000,0.381000,1.368970,1.380430,1.371253,1.401351,1.364154,1.359832,1.383111
21.810000,0.386092,1.368970,1.372792,1.358523,1.403897,1.374336,1.362378,1.380565
21.820000,0.391184,1.376607,1.375338,1.361069,1.393713,1.364154,1.364924,1.388204
21.830000,0.381000,1.368970,1.385521,1.371253,1.396259,1.366700,1.362378,1.378019
21.840000,0.386092,1.363879,1.377884,1.366161,1.401351,1.371791,1.354739,1.380565
21.850000,0.388638,1.368970,1.372792,1.363615,1.393713,1.371791,1.364924,1.380565
21.860000,0.383546,1.376607,1.385521,1.358523,1.391167,1.359063,1.370016,1.385657
21.870000,0.383546,1.368970,1.382975,1.366161,1.388621,1.359063,1.359832,1.380565
21.880000,0.383546,1.368970,1.380430,1.366161,1.401351,1.371791,1.359832,1.380565
21.890000,0.388638,1.376607,1.377884,1.361069,1.396259,1.364154,1.367470,1.388204
21.900000,0.378454,1.363879,1.377884,1.366161,1.403897,1.369245,1.354739,1.375473
21.910000,0.388638,1.376607,1.377884,1.366161,1.388621,1.366700,1.364924,1.385657
21.920000,0.378454,1.368970,1.385521,1.371253,1.393713,1.364154,1.362378,1.380565
21.930000,0.388638,1.368970,1.377884,1.361069,1.396259,1.371791,1.364924,1.380565
21.940000,0.383546,1.363879,1.372792,1.366161,1.401351,1.374336,1.362378,1.380565
21.950000,0.383546,1.368970,1.375338,1.366161,1.391167,1.359063,1.362378,1.385657
21.960000,0.383546,1.363879,1.375338,1.366161,1.401351,1.366700,1.359832,1.372927
21.970000,0.383546,1.376607,1.375338,1.361069,1.391167,1.366700,1.359832,1.385657
21.980000,0.386092,1.371516,1.377884,1.373799,1.401351,1.364154,1.354739,1.380565
21.990000,0.386092,1.363879,1.375338,1.366161,1.396259,1.366700,1.359832,1.372927
22.000000,0.383546,1.368970,1.380430,1.361069,1.391167,1.371791,1.359832,1.378019
22.010000,0.378454,1.368970,1.382975,1.363615,1.396259,1.361609,1.354739,1.380565
22.020000,0.381000,1.363879,1.375338,1.366161,1.401351,1.364154,1.354739,1.375473
22.030000,0.383546,1.371516,1.382975,1.371253,1.388621,1.361609,1.362378,1.383111
22.040000,0.391184,1.368970,1.372792,1.361069,1.396259,1.371791,1.362378,1.383111
22.050000,0.383546,1.371516,1.382975,1.366161,1.388621,1.359063,1.359832,1.380565
22.060000,0.388638,1.371516,1.372792,1.361069,1.398805,1.371791,1.359832,1.380565
22.070000,0.386092,1.363879,1.377884,1.363615,1.401351,1.371791,1.354739,1.372927
22.080000,0.383546,1.376607,1.375338,1.366161,1.391167,1.359063,1.362378,1.380565
22.090000,0.386092,1.368970,1.377884,1.366161,1.403897,1.366700,1.359832,1.375473
22.100000,0.383546,1.376607,1.385521,1.363615,1.388621,1.366700,1.359832,1.385657
22.110000,0.378454,1.363879,1.375338,1.366161,1.393713,1.364154,1.354739,1.375473
22.120000,0.383546,1.366425,1.377884,1.363615,1.401351,1.371791,1.354739,1.380565
22.130000,0.391184,1.376607,1.372792,1.361069,1.393713,1.366700,1.367470,1.388204
22.140000,0.386092,1.371516,1.382975,1.371253,1.396259,1.359063,1.364924,1.383111
22.150000,0.386092,1.368970,1.372792,1.366161,1.401351,1.371791,1.362378,1.375473
22.160000,0.381000,1.376607,1.382975,1.366161,1.396259,1.361609,1.362378,1.388204
22.170000,0.388638,1.368970,1.375338,1.366161,1.396259,1.369245,1.367470,1.380565
22.180000,0.383546,1.368970,1.377884,1.371253,1.401351,1.364154,1.354739,1.380565
22.190000,0.378454,1.376607,1.385521,1.366161,1.396259,1.359063,1.364924,1.385657
22.200000,0.386092,1.374062,1.385521,1.371253,1.391167,1.361609,1.362378,1.380565
22.210000,0.388638,1.376607,1.372792,1.358523,1.396259,1.364154,1.362378,1.380565
22.220000,0.386092,1.363879,1.370246,1.368707,1.396259,1.371791,1.362378,1.375473
22.230000,0.378454,1.371516,1.382975,1.366161,1.396259,1.359063,1.354739,1.380565
22.240000,0.391184,1.376607,1.370246,1.361069,1.396259,1.371791,1.367470,1.383111
22.250000,0.375908,1.368970,1.375338,1.371253,1.403897,1.359063,1.357285,1.383111
22.260000,0.383546,1.368970,1.382975,1.358523,1.391167,1.364154,1.364924,1.380565
22.270000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.352193,1.380565
22.280000,0.391184,1.371516,1.377884,1.366161,1.388621,1.371791,1.364924,1.380565
22.290000,0.383546,1.368970,1.375338,1.371253,1.403897,1.364154,1.354739,1.375473
22.300000,0.378454,1.368970,1.380430,1.366161,1.396259,1.359063,1.354739,1.383111
22.310000,0.383546,1.376607,1.377884,1.366161,1.393713,1.359063,1.362378,1.380565
22.320000,0.383546,1.368970,1.372792,1.361069,1.401351,1.371791,1.367470,1.380565
22.330000,0.381000,1.368970,1.385521,1.363615,1.396259,1.359063,1.359832,1.383111
22.340000,0.386092,1.366425,1.370246,1.361069,1.403897,1.371791,1.359832,1.380565
22.350000,0.378454,1.366425,1.385521,1.371253,1.396259,1.364154,1.354739,1.372927
22.360000,0.393730,1.376607,1.380430,1.361069,1.388621,1.366700,1.359832,1.385657
22.370000,0.391184,1.368970,1.377884,1.363615,1.396259,1.371791,1.364924,1.380565
22.380000,0.383546,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.378019
22.390000,0.378454,1.368970,1.377884,1.371253,1.396259,1.359063,1.352193,1.375473
22.400000,0.391184,1.368970,1.377884,1.358523,1.388621,1.371791,1.367470,1.380565
22.410000,0.383546,1.363879,1.370246,1.371253,1.401351,1.364154,1.362378,1.375473
22.420000,0.378454,1.371516,1.380430,1.373799,1.396259,1.359063,1.357285,1.380565
22.430000,0.386092,1.376607,1.377884,1.366161,1.391167,1.361609,1.362378,1.385657
22.440000,0.391184,1.376607,1.377884,1.363615,1.398805,1.364154,1.364924,1.385657
22.450000,0.378454,1.363879,1.380430,1.366161,1.403897,1.364154,1.354739,1.375473
22.460000,0.381000,1.371516,1.377884,1.371253,1.396259,1.359063,1.354739,1.383111
22.470000,0.388638,1.376607,1.375338,1.363615,1.388621,1.359063,1.367470,1.385657
22.480000,0.386092,1.376607,1.372792,1.361069,1.396259,1.366700,1.362378,1.380565
22.490000,0.386092,1.363879,1.377884,1.366161,1.401351,1.364154,1.362378,1.372927
22.500000,0.378454,1.363879,1.377884,1.368707,1.393713,1.366700,1.354739,1.375473
22.510000,0.378454,1.368970,1.385521,1.371253,1.396259,1.366700,1.354739,1.380565
22.520000,0.391184,1.374062,1.377884,1.366161,1.393713,1.364154,1.364924,1.385657
22.530000,0.383546,1.371516,1.375338,1.366161,1.403897,1.366700,1.352193,1.380565
22.540000,0.378454,1.368970,1.382975,1.368707,1.393713,1.359063,1.362378,1.380565
22.550000,0.388638,1.376607,1.380430,1.366161,1.388621,1.364154,1.362378,1.385657
22.560000,0.391184,1.368970,1.372792,1.366161,1.396259,1.371791,1.364924,1.380565
22.570000,0.391184,1.368970,1.380430,1.358523,1.391167,1.364154,1.367470,1.380565
22.580000,0.386092,1.368970,1.377884,1.371253,1.401351,1.366700,1.354739,1.383111
22.590000,0.386092,1.371516,1.375338,1.366161,1.391167,1.366700,1.362378,1.385657
22.600000,0.383546,1.366425,1.372792,1.366161,1.393713,1.366700,1.367470,1.375473
22.610000,0.378454,1.371516,1.380430,1.366161,1.396259,1.359063,1.354739,1.383111
22.620000,0.378454,1.368970,1.385521,1.366161,1.396259,1.359063,1.354739,1.380565
22.630000,0.388638,1.368970,1.372792,1.366161,1.393713,1.371791,1.364924,1.383111
22.640000,0.378454,1.368970,1.385521,1.366161,1.396259,1.359063,1.354739,1.383111
22.650000,0.383546,1.376607,1.375338,1.366161,1.388621,1.366700,1.367470,1.388204
22.660000,0.383546,1.376607,1.377884,1.366161,1.391167,1.366700,1.367470,1.388204
22.670000,0.386092,1.368970,1.375338,1.358523,1.388621,1.371791,1.364924,1.383111
22.680000,0.378454,1.371516,1.377884,1.366161,1.396259,1.359063,1.354739,1.380565
22.690000,0.391184,1.371516,1.380430,1.361069,1.388621,1.364154,1.364924,1.380565
22.700000,0.383546,1.371516,1.372792,1.361069,1.401351,1.366700,1.359832,1.380565
22.710000,0.378454,1.371516,1.385521,1.363615,1.396259,1.361609,1.354739,1.380565
22.720000,0.383546,1.376607,1.382975,1.361069,1.388621,1.364154,1.364924,1.388204
22.730000,0.386092,1.368970,1.377884,1.366161,1.401351,1.374336,1.354739,1.380565
22.740000,0.381000,1.368970,1.382975,1.371253,1.393713,1.359063,1.362378,1.383111
22.750000,0.388638,1.376607,1.375338,1.366161,1.388621,1.366700,1.364924,1.385657
22.760000,0.386092,1.368970,1.382975,1.366161,1.391167,1.359063,1.362378,1.380565
22.770000,0.391184,1.368970,1.377884,1.361069,1.396259,1.371791,1.364924,1.380565
22.780000,0.386092,1.363879,1.377884,1.373799,1.401351,1.364154,1.362378,1.375473
22.790000,0.386092,1.368970,1.385521,1.371253,1.391167,1.359063,1.362378,1.383111
22.800000,0.375908,1.361334,1.382975,1.371253,1.393713,1.364154,1.354739,1.380565
22.810000,0.386092,1.368970,1.385521,1.373799,1.391167,1.361609,1.362378,1.380565
22.820000,0.388638,1.366425,1.370246,1.366161,1.396259,1.371791,1.362378,1.375473
22.830000,0.381000,1.376607,1.382975,1.366161,1.393713,1.359063,1.362378,1.385657
22.840000,0.391184,1.371516,1.380430,1.366161,1.396259,1.374336,1.367470,1.383111
22.850000,0.386092,1.368970,1.385521,1.363615,1.393713,1.359063,1.354739,1.383111
22.860000,0.386092,1.376607,1.377884,1.366161,1.391167,1.366700,1.362378,1.388204
22.870000,0.391184,1.363879,1.370246,1.366161,1.396259,1.364154,1.359832,1.375473
22.880000,0.386092,1.376607,1.382975,1.366161,1.388621,1.366700,1.362378,1.388204
22.890000,0.386092,1.371516,1.377884,1.371253,1.401351,1.366700,1.359832,1.380565
22.900000,0.391184,1.368970,1.377884,1.363615,1.396259,1.371791,1.364924,1.380565
22.910000,0.383546,1.371516,1.385521,1.363615,1.391167,1.361609,1.362378,1.380565
22.920000,0.386092,1.368970,1.370246,1.361069,1.396259,1.371791,1.359832,1.380565
22.930000,0.383546,1.376607,1.382975,1.366161,1.396259,1.366700,1.362378,1.385657
22.940000,0.386092,1.368970,1.372792,1.366161,1.401351,1.374336,1.359832,1.383111
22.950000,0.386092,1.374062,1.377884,1.371253,1.388621,1.361609,1.362378,1.380565
22.960000,0.383546,1.371516,1.372792,1.366161,1.403897,1.371791,1.362378,1.375473
22.970000,0.383546,1.376607,1.385521,1.366161,1.391167,1.364154,1.359832,1.388204
22.980000,0.378454,1.366425,1.385521,1.371253,1.393713,1.366700,1.359832,1.380565
22.990000,0.386092,1.371516,1.377884,1.371253,1.403897,1.366700,1.354739,1.375473
23.000000,0.388638,1.371516,1.377884,1.358523,1.388621,1.371791,1.364924,1.380565
23.010000,0.386092,1.376607,1.375338,1.361069,1.391167,1.366700,1.367470,1.385657
23.020000,0.383546,1.368970,1.382975,1.371253,1.388621,1.359063,1.359832,1.383111
23.030000,0.383546,1.363879,1.372792,1.366161,1.403897,1.364154,1.359832,1.375473
23.040000,0.391184,1.371516,1.375338,1.363615,1.396259,1.374336,1.359832,1.380565
23.050000,0.383546,1.376607,1.377884,1.363615,1.391167,1.361609,1.362378,1.385657
23.060000,0.381000,1.368970,1.377884,1.371253,1.398805,1.364154,1.354739,1.375473
23.070000,0.391184,1.368970,1.375338,1.358523,1.388621,1.366700,1.367470,1.385657
23.080000,0.383546,1.371516,1.377884,1.373799,1.401351,1.364154,1.354739,1.375473
23.090000,0.383546,1.379153,1.385521,1.366161,1.391167,1.364154,1.362378,1.388204
23.100000,0.383546,1.361334,1.372792,1.363615,1.403897,1.364154,1.359832,1.378019
23.110000,0.391184,1.368970,1.377884,1.361069,1.388621,1.369245,1.364924,1.380565
23.120000,0.386092,1.368970,1.385521,1.371253,1.388621,1.359063,1.359832,1.378019
23.130000,0.383546,1.368970,1.370246,1.358523,1.396259,1.371791,1.362378,1.380565
23.140000,0.383546,1.376607,1.385521,1.366161,1.388621,1.364154,1.367470,1.388204
23.150000,0.386092,1.363879,1.370246,1.371253,1.401351,1.366700,1.354739,1.375473
23.160000,0.391184,1.366425,1.370246,1.358523,1.396259,1.371791,1.367470,1.380565
23.170000,0.378454,1.363879,1.380430,1.366161,1.403897,1.371791,1.354739,1.375473
23.180000,0.386092,1.368970,1.380430,1.363615,1.388621,1.359063,1.362378,1.380565
23.190000,0.383546,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.380565
23.200000,0.383546,1.368970,1.375338,1.366161,1.391167,1.361609,1.359832,1.380565
23.210000,0.383546,1.368970,1.372792,1.361069,1.398805,1.371791,1.359832,1.380565
23.220000,0.383546,1.363879,1.377884,1.366161,1.401351,1.371791,1.362378,1.380565
23.230000,0.378454,1.361334,1.385521,1.371253,1.393713,1.366700,1.354739,1.375473
23.240000,0.388638,1.376607,1.372792,1.361069,1.396259,1.366700,1.367470,1.385657
23.250000,0.378454,1.363879,1.380430,1.366161,1.401351,1.364154,1.352193,1.375473
23.260000,0.383546,1.371516,1.377884,1.366161,1.388621,1.359063,1.359832,1.383111
23.270000,0.381000,1.363879,1.377884,1.366161,1.401351,1.371791,1.354739,1.375473
23.280000,0.383546,1.376607,1.375338,1.366161,1.388621,1.361609,1.364924,1.383111
23.290000,0.383546,1.368970,1.372792,1.363615,1.403897,1.374336,1.362378,1.380565
23.300000,0.383546,1.371516,1.380430,1.358523,1.391167,1.364154,1.364924,1.388204
23.310000,0.386092,1.368970,1.382975,1.366161,1.388621,1.359063,1.362378,1.380565
23.320000,0.386092,1.368970,1.377884,1.371253,1.401351,1.364154,1.354739,1.380565
23.330000,0.391184,1.374062,1.375338,1.361069,1.396259,1.366700,1.367470,1.388204
23.340000,0.383546,1.371516,1.382975,1.366161,1.391167,1.359063,1.362378,1.383111
23.350000,0.386092,1.366425,1.370246,1.363615,1.401351,1.364154,1.359832,1.375473
23.360000,0.383546,1.371516,1.380430,1.366161,1.388621,1.359063,1.359832,1.380565
23.370000,0.391184,1.376607,1.380430,1.363615,1.388621,1.361609,1.367470,1.385657
23.380000,0.386092,1.371516,1.377884,1.366161,1.398805,1.371791,1.362378,1.380565
23.390000,0.381000,1.363879,1.385521,1.371253,1.396259,1.364154,1.357285,1.375473
23.400000,0.391184,1.371516,1.370246,1.366161,1.396259,1.371791,1.364924,1.380565
23.410000,0.378454,1.368970,1.375338,1.368707,1.396259,1.366700,1.354739,1.375473
23.420000,0.386092,1.368970,1.385521,1.366161,1.391167,1.361609,1.362378,1.380565
23.430000,0.386092,1.371516,1.370246,1.358523,1.401351,1.371791,1.364924,1.380565
23.440000,0.386092,1.371516,1.375338,1.371253,1.396259,1.366700,1.354739,1.378019
23.450000,0.388638,1.363879,1.370246,1.366161,1.396259,1.371791,1.359832,1.380565
23.460000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.364924,1.385657
23.470000,0.383546,1.363879,1.377884,1.371253,1.401351,1.364154,1.357285,1.375473
23.480000,0.391184,1.368970,1.380430,1.355977,1.391167,1.364154,1.359832,1.380565
23.490000,0.383546,1.363879,1.372792,1.366161,1.396259,1.369245,1.362378,1.375473
23.500000,0.378454,1.366425,1.377884,1.366161,1.393713,1.364154,1.354739,1.372927
23.510000,0.381000,1.368970,1.385521,1.366161,1.396259,1.361609,1.354739,1.383111
23.520000,0.386092,1.371516,1.380430,1.358523,1.391167,1.366700,1.359832,1.388204
23.530000,0.388638,1.368970,1.372792,1.368707,1.396259,1.369245,1.359832,1.380565
23.540000,0.386092,1.371516,1.382975,1.363615,1.393713,1.361609,1.354739,1.383111
23.550000,0.388638,1.368970,1.377884,1.361069,1.388621,1.366700,1.370016,1.380565
23.560000,0.391184,1.368970,1.370246,1.366161,1.398805,1.371791,1.367470,1.380565
23.570000,0.386092,1.371516,1.377884,1.371253,1.401351,1.364154,1.354739,1.375473
23.580000,0.383546,1.366425,1.377884,1.368707,1.401351,1.364154,1.354739,1.375473
23.590000,0.378454,1.363879,1.375338,1.366161,1.393713,1.364154,1.354739,1.375473
23.600000,0.388638,1.376607,1.377884,1.366161,1.388621,1.364154,1.364924,1.385657
23.610000,0.386092,1.371516,1.372792,1.366161,1.403897,1.364154,1.359832,1.380565
23.620000,0.378454,1.366425,1.377884,1.371253,1.396259,1.364154,1.352193,1.383111
23.630000,0.375908,1.368970,1.377884,1.371253,1.401351,1.366700,1.352193,1.383111
23.640000,0.378454,1.371516,1.380430,1.371253,1.396259,1.361609,1.354739,1.380565
23.650000,0.378454,1.368970,1.377884,1.363615,1.396259,1.359063,1.362378,1.383111
23.660000,0.391184,1.376607,1.377884,1.366161,1.396259,1.364154,1.364924,1.385657
23.670000,0.386092,1.368970,1.372792,1.358523,1.393713,1.364154,1.359832,1.380565
23.680000,0.386092,1.366425,1.380430,1.371253,1.401351,1.364154,1.359832,1.375473
23.690000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.354739,1.380565
23.700000,0.388638,1.376607,1.372792,1.358523,1.396259,1.364154,1.364924,1.380565
23.710000,0.381000,1.363879,1.377884,1.373799,1.396259,1.366700,1.357285,1.375473
23.720000,0.386092,1.366425,1.370246,1.361069,1.401351,1.371791,1.359832,1.380565
23.730000,0.383546,1.371516,1.377884,1.366161,1.396259,1.359063,1.354739,1.380565
23.740000,0.383546,1.376607,1.380430,1.358523,1.388621,1.366700,1.362378,1.388204
23.750000,0.391184,1.368970,1.372792,1.366161,1.396259,1.374336,1.364924,1.380565
23.760000,0.381000,1.368970,1.380430,1.371253,1.401351,1.361609,1.357285,1.383111
23.770000,0.391184,1.366425,1.375338,1.361069,1.388621,1.371791,1.364924,1.380565
23.780000,0.378454,1.371516,1.382975,1.366161,1.396259,1.361609,1.354739,1.378019
23.790000,0.383546,1.368970,1.377884,1.361069,1.388621,1.364154,1.364924,1.380565
23.800000,0.378454,1.366425,1.385521,1.371253,1.393713,1.364154,1.357285,1.375473
23.810000,0.391184,1.376607,1.375338,1.358523,1.396259,1.364154,1.364924,1.385657
23.820000,0.378454,1.363879,1.377884,1.368707,1.401351,1.364154,1.354739,1.375473
23.830000,0.386092,1.374062,1.385521,1.366161,1.396259,1.366700,1.362378,1.388204
23.840000,0.383546,1.366425,1.372792,1.363615,1.396259,1.371791,1.364924,1.380565
23.850000,0.386092,1.376607,1.385521,1.361069,1.388621,1.364154,1.362378,1.388204
23.860000,0.388638,1.366425,1.372792,1.366161,1.396259,1.371791,1.362378,1.383111
23.870000,0.383546,1.376607,1.375338,1.363615,1.388621,1.364154,1.362378,1.385657
23.880000,0.386092,1.371516,1.380430,1.366161,1.403897,1.366700,1.362378,1.375473
23.890000,0.381000,1.368970,1.377884,1.363615,1.396259,1.361609,1.359832,1.383111
23.900000,0.391184,1.376607,1.380430,1.363615,1.391167,1.366700,1.367470,1.385657
23.910000,0.386092,1.366425,1.372792,1.371253,1.401351,1.364154,1.359832,1.375473
23.920000,0.383546,1.371516,1.382975,1.366161,1.388621,1.359063,1.359832,1.380565
23.930000,0.391184,1.374062,1.377884,1.361069,1.396259,1.366700,1.367470,1.388204
23.940000,0.378454,1.363879,1.385521,1.368707,1.396259,1.364154,1.354739,1.383111
23.950000,0.391184,1.376607,1.380430,1.366161,1.396259,1.364154,1.367470,1.385657
23.960000,0.386092,1.366425,1.377884,1.366161,1.403897,1.374336,1.354739,1.375473
23.970000,0.386092,1.371516,1.385521,1.371253,1.391167,1.359063,1.362378,1.380565
23.980000,0.386092,1.368970,1.370246,1.361069,1.403897,1.371791,1.362378,1.378019
23.990000,0.383546,1.371516,1.385521,1.363615,1.388621,1.359063,1.362378,1.380565
24.000000,0.391184,1.376607,1.377884,1.358523,1.391167,1.374336,1.364924,1.383111
24.010000,0.383546,1.363879,1.370246,1.371253,1.401351,1.364154,1.359832,1.378019
24.020000,0.378454,1.374062,1.382975,1.366161,1.396259,1.361609,1.357285,1.383111
24.030000,0.383546,1.371516,1.377884,1.361069,1.388621,1.366700,1.362378,1.380565
24.040000,0.383546,1.371516,1.377884,1.371253,1.401351,1.366700,1.354739,1.383111
24.050000,0.388638,1.376607,1.372792,1.361069,1.396259,1.364154,1.362378,1.380565
24.060000,0.383546,1.368970,1.375338,1.366161,1.396259,1.364154,1.359832,1.385657
24.070000,0.378454,1.363879,1.385521,1.371253,1.396259,1.364154,1.362378,1.380565
24.080000,0.381000,1.363879,1.380430,1.366161,1.401351,1.364154,1.354739,1.378019
24.090000,0.391184,1.376607,1.377884,1.361069,1.393713,1.364154,1.364924,1.388204
24.100000,0.381000,1.363879,1.380430,1.371253,1.396259,1.366700,1.354739,1.383111
24.110000,0.391184,1.371516,1.375338,1.366161,1.393713,1.371791,1.367470,1.380565
24.120000,0.381000,1.371516,1.377884,1.363615,1.396259,1.361609,1.354739,1.383111
24.130000,0.386092,1.363879,1.375338,1.368707,1.401351,1.366700,1.359832,1.375473
24.140000,0.391184,1.363879,1.372792,1.363615,1.401351,1.366700,1.359832,1.375473
24.150000,0.388638,1.368970,1.377884,1.363615,1.391167,1.359063,1.359832,1.385657
24.160000,0.386092,1.374062,1.382975,1.363615,1.388621,1.366700,1.359832,1.385657
24.170000,0.375908,1.371516,1.377884,1.373799,1.396259,1.359063,1.354739,1.383111
24.180000,0.383546,1.368970,1.372792,1.366161,1.401351,1.369245,1.362378,1.383111
24.190000,0.388638,1.376607,1.375338,1.363615,1.391167,1.364154,1.367470,1.388204
